ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000072401,1029.3555737265967,-0.3911341385394145,0.13920760637228383,-2.809718152134603,0.004958490204808821,0.01872687652822451,UBE2D1
ENSG00000072415,2639.4207774793244,0.001082168590855766,0.08282094532989295,0.013066363666162763,0.989574846813267,0.994863191259713,MPP5
ENSG00000072422,2002.651887511522,0.1592879385496262,0.0707405316626199,2.25172096966011,0.024339910645555334,0.07118238478566223,RHOBTB1
ENSG00000072501,5865.953579019637,-0.10730949985609525,0.09763107929258205,-1.0991325777983953,0.27171024184102416,0.45499656881739137,SMC1A
ENSG00000072506,1046.0277492145171,0.06494780532042402,0.09309818632903492,0.6976269665542182,0.4854105126644676,0.6645996423430205,HSD17B10
ENSG00000072518,1101.6223829094292,-0.5008625679468129,0.12840290948240293,-3.900710427558139,9.591081808030239e-5,5.749861523183519e-4,MARK2
ENSG00000072571,2856.2587502554516,-0.2097741362686998,0.0893473538441247,-2.347849457687035,0.01888215122660782,0.057770105189018706,HMMR
ENSG00000072609,659.1163779370053,-0.2515923151102172,0.10827652729634776,-2.323609016584184,0.020146458742046916,0.060895713798317985,CHFR
ENSG00000072682,2183.342654998064,-0.29799202077006554,0.08266176754956951,-3.604955829082286,3.122060241866276e-4,0.0016530173477507998,P4HA2
ENSG00000072736,5889.465415357336,-0.5332484444986004,0.060274729984299925,-8.846965297687746,8.99313426609068e-19,2.963621593968724e-17,NFATC3
ENSG00000072756,1237.36156003839,-0.3881778518150511,0.08449919451700288,-4.593864521832124,4.351119216441421e-6,3.399439653813901e-5,TRNT1
ENSG00000072778,4577.46543109915,-0.1005721769575864,0.06801236864740631,-1.4787336326864096,0.13921151969172307,0.2822617363248611,ACADVL
ENSG00000072786,420.317335256478,-0.36394080064976103,0.18272717134820282,-1.9917169294775519,0.046402125147985855,0.12036212249318864,STK10
ENSG00000072803,3142.111849416934,-0.27629549807015275,0.07215562225730222,-3.829161047006165,1.2858084596436707e-4,7.486293369398566e-4,FBXW11
ENSG00000072818,19.035216225812214,0.21717413537702512,0.6366483132517503,0.34112104101522656,0.7330124617702025,0.8454496824706951,ACAP1
ENSG00000072832,79.85932240828977,0.12181058321302095,0.2044193479873246,0.5958857828886825,0.5512515315154287,0.7174566892414532,CRMP1
ENSG00000072840,342.63929313448716,0.30946285467275353,0.1780933919824338,1.7376436667749995,0.0822736205293358,0.18931252034094534,EVC
ENSG00000072849,1273.8015027274296,-0.06714617805068374,0.07702908585493327,-0.8716990122034974,0.3833725992907477,0.5727934792637628,DERL2
ENSG00000072858,12.5430814380876,-0.29757550952053574,0.9327164921651993,-0.3190417581549853,0.7496948476465388,0.8564760603016416,SIDT1
ENSG00000072864,2411.6065506762366,-0.6583645436956593,0.09160373327468416,-7.187092929078324,6.618536555262781e-13,1.2855303077418762e-11,NDE1
ENSG00000072952,27.027714581900927,-0.873502068360825,0.4368304102438551,-1.9996365817874342,0.04553952076151582,0.11855411365877276,MRVI1
ENSG00000072954,90.77808658827047,0.7565408250240288,0.18440960148847135,4.102502358432378,4.087056879718052e-5,2.642164940961269e-4,TMEM38A
ENSG00000072958,1635.6821555082702,0.2842693357628362,0.07659845425356668,3.711162823492612,2.063093406083271e-4,0.001139498039159636,AP1M1
ENSG00000073008,2042.6102193865565,-0.44789796518022185,0.04988462697843637,-8.978677246074923,2.7404137770258264e-19,9.373776112617772e-18,PVR
ENSG00000073050,995.9970762363812,0.26119643574578316,0.11774595242284577,2.218305006424189,0.026534043058615408,0.07650212627916082,XRCC1
ENSG00000073060,5939.752914823216,-0.296180769723093,0.08873101352777396,-3.337962206758571,8.43952275898324e-4,0.004012439036808878,SCARB1
ENSG00000073067,1296.469592806292,0.9475676165056691,0.15160956936283018,6.250051500627654,4.103173629869278e-10,5.664266125831038e-9,CYP2W1
ENSG00000073111,4104.554613576284,-0.16869648242043697,0.0652105617826351,-2.5869503008231884,0.009682955727892639,0.03299592322282204,MCM2
ENSG00000073146,6.144933723667012,1.0225953766641482,0.8093868885706541,1.2634197453704892,0.2064383717429401,0.3746146831477276,MOV10L1
ENSG00000073150,56.78165997442016,-0.64531194549962545,0.22608994216181166,-2.854226682219142,0.004314173604420049,0.016639394287306444,PANX2
ENSG00000073169,293.913864008278,0.2145658548137904,0.14607207421919785,1.4689040048257944,0.14185882825372764,0.2861532284397765,SELENOO
ENSG00000073331,90.75056992793404,0.7991819317037302,0.252839752514225,3.160823896387762,0.0015732358328282322,0.006932371022030316,ALPK1
ENSG00000073350,1758.9742400618766,0.35237703139531795,0.08903344073223624,3.9578053874731722,7.564154642614319e-5,4.638919008908832e-4,LLGL2
ENSG00000073417,1856.5306690945308,-0.7046531381063821,0.09687361798498521,-7.273942614753985,3.4914435242283236e-13,6.9309482191706064e-12,PDE8A
ENSG00000073464,328.4324553665793,0.12032285763724297,0.1322364209146685,0.9099070952236881,0.3628715076118525,0.5526670601347772,CLCN4
ENSG00000073536,1039.9755009126834,-0.2682385547902808,0.14072834392254716,-1.9060734128862598,0.056640681604283545,0.1409854064388488,NLE1
ENSG00000073578,4878.313634185575,0.017496028437282766,0.043456624984413834,0.402609002506704,0.6872358858809304,0.8154880793357197,SDHA
ENSG00000073584,4620.393456706817,-0.0013480757750201876,0.0795068893265741,-0.016955458658217328,0.9864721494998793,0.9934817788100186,SMARCE1
ENSG00000073605,588.3642966027202,-0.08270436760992603,0.19051668233481595,-0.4341056467935996,0.6642117251429305,0.8012795242265552,GSDMB
ENSG00000073614,2054.3599999316407,-0.5233623051435476,0.1100996870393803,-4.753531269860487,1.998941711454886e-6,1.6525094423797986e-5,KDM5A
ENSG00000073670,46.44163851598201,1.3496014630769215,0.3973650261255507,3.3963770698091182,6.828422165730356e-4,0.003326201675952204,ADAM11
ENSG00000073711,34.031469231902555,0.19309507508624454,0.4151977996257309,0.4650676743959265,0.6418829941902624,0.7855775424494832,PPP2R3A
ENSG00000073712,3970.9897266346934,0.03965822491198567,0.08905136310450606,0.4453410203889281,0.6560733279345843,0.796213078570511,FERMT2
ENSG00000073737,3.391353615844392,2.3995076275507703,1.3983335461968212,1.7159765880443447,0.08616632753718473,0.196119569246037,DHRS9
ENSG00000073792,5067.90508685218,-0.22235829358195527,0.050453666315640085,-4.4071781065596545,1.0472607050766086e-5,7.638219272046601e-5,IGF2BP2
ENSG00000073803,1224.6500126151286,0.22844543609448323,0.07654700268412179,2.984381204802809,0.0028415251609485237,0.011588019416975135,MAP3K13
ENSG00000073849,10927.696923184643,0.20969848649815326,0.09388829630290758,2.2334891009376983,0.02551670826889167,0.07411261579428995,ST6GAL1
ENSG00000073910,692.0803700663395,-0.3091950946959261,0.20631782041853095,-1.4986349413186946,0.13396836292339068,0.27445245411216884,FRY
ENSG00000073921,6863.031349868258,0.0966734630357407,0.053076754068138714,1.821389885893051,0.06854761151821222,0.16412252362395743,PICALM
ENSG00000073969,3186.0554989088782,-0.5587504387434387,0.0944622779873673,-5.915064199681506,3.3174615999204665e-9,4.114565970572613e-8,NSF
ENSG00000074054,3634.999777155771,-0.16228345397139102,0.0657154015452864,-2.4694888892911466,0.013530622032177425,0.043735793524463454,CLASP1
ENSG00000074071,844.7340893727468,-0.3604600725705617,0.08235675273799774,-4.376812593829391,1.2042743312427964e-5,8.663561561666148e-5,MRPS34
ENSG00000074181,23.407958259961024,0.8306863992305146,0.4550484312795867,1.8254900844172601,0.06792710614862035,0.16299791105792816,NOTCH3
ENSG00000074201,3892.1758804817555,-0.30701677265121907,0.059249871176851834,-5.181728948149454,2.1983852769471378e-7,2.1424177703278156e-6,CLNS1A
ENSG00000074211,565.3651107615998,-2.2160025727256167,0.12536167288266514,-17.676874612224825,6.320414453301316e-70,2.0702230250222404e-67,PPP2R2C
ENSG00000074219,295.2156339521778,-0.6850559372497118,0.15197692417533892,-4.507631279991879,6.5555369725077234e-6,4.9690602479548374e-5,TEAD2
ENSG00000074266,1036.401252115762,0.13907824086821657,0.10209344218706959,1.3622641953180339,0.17311452288127113,0.33062900924527955,EED
ENSG00000074276,1434.0491296438856,0.4661799574220881,0.10335488028430724,4.510478422883626,6.468158066333326e-6,4.9079902098277936e-5,CDHR2
ENSG00000074319,2445.3027589601684,-0.08306038142438335,0.10190722453643124,-0.8150588125838885,0.4150386461161922,0.603385713682634,TSG101
ENSG00000074356,2117.2584067378316,0.12696531229430405,0.0957900873193872,1.3254535604605011,0.18502076247086938,0.34695214989224604,NCBP3
ENSG00000074370,7.864324399369868,1.1992512681042569,0.7511665907219998,1.5965183794337432,0.11037310562616746,0.23729943286190835,ATP2A3
ENSG00000074410,17.096226136425177,-1.3839745038179616,0.4779796072528422,-2.895467678573712,0.003785940155367867,0.01488080986886228,CA12
ENSG00000074527,567.6888819280128,0.6720818301010061,0.1493925428309593,4.498764244621503,6.834960270178663e-6,5.164563828057404e-5,NTN4
ENSG00000074582,1148.8827303900716,-0.1739877121397833,0.07813944030573955,-2.226631153985927,0.025971935063760387,0.07517221745995074,BCS1L
ENSG00000074590,438.4501725235725,-1.0350648532805489,0.13753291370209592,-7.525942884643293,5.234121833342582e-14,1.1147905989477827e-12,NUAK1
ENSG00000074603,2299.316650221602,-0.08938191413176375,0.08512766539099458,-1.0499749255571529,0.2937296412367483,0.47966982017156123,DPP8
ENSG00000074621,801.3698706496028,0.5794311219096657,0.11078766546793986,5.23010498923586,1.6941379899889806e-7,1.6799942691551276e-6,SLC24A1
ENSG00000074657,6.613376131252061,0.6449488281826545,0.9178066245128756,0.7027066605941747,0.4822385759657903,0.6619068911256162,ZNF532
ENSG00000074660,14.46979692262844,0.6727900014045602,0.5491207953263237,1.22521311727913,0.22049493346445315,0.3934510500730127,SCARF1
ENSG00000074695,19173.836559264946,-0.6360661381841833,0.07507027615598214,-8.472942564678405,2.392705739256274e-17,6.851061280959222e-16,LMAN1
ENSG00000074696,8713.010278734524,-0.04478886443864222,0.06200823875174718,-0.7223050572030676,0.4701069443375333,0.6511810510348728,HACD3
ENSG00000074706,5.484720036674401,1.739037255283081,1.3990185036429277,1.243040925302112,0.21385275289552633,0.3849029066768369,IPCEF1
ENSG00000074755,1032.4348711524701,0.046207415954535716,0.15428277018729364,0.29949822587733943,0.7645599254879047,0.8652619503590226,ZZEF1
ENSG00000074771,5.624034596060226,0.8084861489218957,0.8405124153355483,0.9618967360513442,0.33610147829515596,0.5253301827622502,NOX3
ENSG00000074800,69635.10934355363,-0.8691193640882127,0.08699474990735263,-9.99048063261064,1.6776629896482685e-23,7.901463727715963e-22,ENO1
ENSG00000074842,1647.469831722796,-1.591621333907971,0.07535822560884788,-21.12073792938534,5.12875438105871e-99,3.576561684184748e-96,MYDGF
ENSG00000074855,207.14989235768334,0.2426089614738002,0.14616961050985414,1.6597770263432736,0.09695931705632559,0.21478291998397853,ANO8
ENSG00000074935,1165.3120764108423,0.1380429942904731,0.10536102091431084,1.3101903635002001,0.19013144488104994,0.35371175748804773,TUBE1
ENSG00000074964,2432.729929189802,0.30049068971683673,0.09491447236752389,3.165910131737225,0.0015459854889072135,0.006828997609153277,ARHGEF10L
ENSG00000074966,5.999175026520724,0.31667580104260046,0.6398423445945904,0.494927857960462,0.6206510453555185,0.7707953293787326,TXK
ENSG00000075043,3.4436900638244925,-1.2809705538650091,1.7093552859993697,-0.7493881256617131,0.4536233058349149,0.6378992936632155,KCNQ2
ENSG00000075073,6.716536130367204,1.1231037231287089,1.0057830306786284,1.116646124334511,0.26414566192457617,0.446326474869899,TACR2
ENSG00000075089,1129.1786226839001,-0.4410789367397397,0.13254303469920165,-3.3278167935474054,8.752940790264729e-4,0.004145039956274762,ACTR6
ENSG00000075131,612.9788256496453,-0.43417605928115366,0.10835969240928009,-4.006804095025007,6.154587003520333e-5,3.842040480568945e-4,TIPIN
ENSG00000075151,3234.2662289771592,-0.2557138832236133,0.07695270706609195,-3.3230004891704428,8.905475829054616e-4,0.004208976311160968,EIF4G3
ENSG00000075188,1654.7668796151859,-0.3606053014659817,0.07273303127362961,-4.957930326172508,7.124810348372146e-7,6.307295254345171e-6,NUP37
ENSG00000075213,90.1380591427141,0.29218915902774717,0.4254031240152323,0.686852405478068,0.49217574183173146,0.6703115470874045,SEMA3A
ENSG00000075218,998.9395024465138,-0.11463093324032829,0.060056209863797214,-1.9087273988868474,0.056297266748817555,0.14038923896365646,GTSE1
ENSG00000075223,25.18618366035843,0.6639405657327013,0.5901071119799418,1.12511873226715,0.26053872444483,0.4421325178623389,SEMA3C
ENSG00000075234,2669.5404109269857,0.3877251001832698,0.11855220980942448,3.27050082665306,0.001073572284501516,0.004955986501486475,TTC38
ENSG00000075239,4962.69106868564,-0.004331447562334327,0.06271255918629508,-0.06906826349515174,0.9449352827430946,0.9717157598071028,ACAT1
ENSG00000075240,662.8958997821203,0.08589658995545948,0.16587617756439435,0.5178356001247605,0.6045729774657875,0.7588491335339601,GRAMD4
ENSG00000075275,128.47619968347166,0.49986061613777205,0.24871592406007437,2.009765229254226,0.04445604249536964,0.11616713727364934,CELSR1
ENSG00000075290,3.4637747387346964,0.8509546018415242,1.1487145059642376,0.7407885923119147,0.4588216330552174,0.6419523696451809,WNT8B
ENSG00000075292,5792.553071515974,0.11630024498408026,0.08191317124699131,1.4197990776526308,0.155666183571371,0.3061213096011915,ZNF638
ENSG00000075303,969.0147707675419,-0.6395661160644099,0.14702115121262818,-4.350163978375074,1.3603576589684294e-5,9.689690896731304e-5,SLC25A40
ENSG00000075336,1125.398318705923,-0.3173316378738265,0.06847511556518561,-4.634262173267007,3.5821278528310988e-6,2.828284876643634e-5,TIMM21
ENSG00000075340,16.715018761345227,0.267015306528529,0.5510060205440317,0.48459598729047176,0.6279629606799872,0.7756429713164189,ADD2
ENSG00000075391,974.3644290809915,0.43014613753288833,0.10257554627275228,4.193456951124719,2.7473523365178397e-5,1.8404791698432805e-4,RASAL2
ENSG00000075399,323.88703488674935,0.49953443186458774,0.19882389929923955,2.5124466104186216,0.0119897245621071,0.039391164982314784,VPS9D1
ENSG00000075407,2139.5407292881737,-0.07172067337379123,0.07285370394599938,-0.9844478659170441,0.32489535298694944,0.5133826285265604,ZNF37A
ENSG00000075413,1960.1188741958483,-0.10286779945175525,0.08701867966143352,-1.1821346847824679,0.237152263817556,0.41373635710130763,MARK3
ENSG00000075415,14190.545087812121,-0.09240786031659877,0.0672891000488176,-1.373296124477185,0.16966030693156273,0.3253540774635432,SLC25A3
ENSG00000075420,12155.040581215633,-0.6153504649060149,0.05958142629955265,-10.327890806310473,5.27067647500724e-25,2.779060586261135e-23,FNDC3B
ENSG00000075426,853.6008019915583,-0.7335748639378861,0.13758624816144702,-5.331745532279444,9.727318448820465e-8,9.980311828505022e-7,FOSL2
ENSG00000075461,19.529587613102695,0.3342592442437313,0.33829738818246996,0.9880633310223472,0.3231216328967211,0.511514606031145,CACNG4
ENSG00000075539,1289.1275074277548,-0.29829860337277353,0.09746020085539986,-3.0607222307632465,0.0022080383304151512,0.009313828805251657,FRYL
ENSG00000075568,4291.6467195070545,0.008624117501640844,0.07612608456326578,0.11328728583792637,0.9098027967791344,0.9536519036448472,TMEM131
ENSG00000075618,1407.3830255204234,-0.4258829206604359,0.08493257004329927,-5.01436516572285,5.320884972705123e-7,4.798785621190628e-6,FSCN1
ENSG00000075624,44123.07025578597,-0.3216852418475921,0.06842769322341831,-4.701097270622304,2.5876720503192372e-6,2.0896635929697896e-5,ACTB
ENSG00000075643,1911.011409242769,-0.15302987198110368,0.14208527600862098,-1.0770283612766367,0.2814675954822453,0.466122757709145,MOCOS
ENSG00000075651,2810.838997607691,-0.7437476836883603,0.07661777685552693,-9.707246989047935,2.808193778105192e-22,1.199753618479803e-20,PLD1
ENSG00000075702,897.7832465250124,-0.6186937348944423,0.10659117524573286,-5.804361697561922,6.461166610824066e-9,7.716988938828434e-8,WDR62
ENSG00000075711,4686.679853228169,0.03463307381944966,0.048350046223447844,0.7162986703134526,0.4738069476724351,0.6544057369526387,DLG1
ENSG00000075785,4407.878445285656,-0.20539217233057483,0.05547778432589281,-3.7022418041074037,2.1370279724032074e-4,0.0011755285167280543,RAB7A
ENSG00000075790,1179.9384519826726,-0.09670038410021081,0.09550365553268515,-1.0125307095403913,0.31128437106282025,0.4983223884505368,BCAP29
ENSG00000075826,206.3760269968911,1.4752510363587898,0.2122196106357337,6.951530218811861,3.6134498489619086e-12,6.547825551957966e-11,SEC31B
ENSG00000075856,3080.3383729273683,0.11041173838989563,0.11078174762371425,0.996660016277452,0.3189295637226504,0.5068454979457662,SART3
ENSG00000075884,27.68996635124073,0.39576489308160157,0.3101797305188924,1.2759211971057416,0.20198337710808414,0.3687591120954787,ARHGAP15
ENSG00000075886,8.546716185613134,-0.5834214440407949,0.5682440161771107,-1.0267093492084458,0.3045573456253514,0.49148407716697873,TUBA3D
ENSG00000075914,1277.191565277455,-0.14899157763604343,0.05920164528460228,-2.516679678745255,0.011846647826440068,0.038980339834395944,EXOSC7
ENSG00000075945,644.3184535691561,-0.014806098242291229,0.11084219664402925,-0.13357817411216732,0.8937361440290076,0.9445046911233421,KIFAP3
ENSG00000075975,1450.276488388044,-0.15736475474006167,0.06797915034415454,-2.3148973463683973,0.020618550629942722,0.06206235415178248,MKRN2
ENSG00000076003,2226.777642983142,-0.45753380821569006,0.06888693266257039,-6.641808403007765,3.098575909173306e-11,5.10167661877445e-10,MCM6
ENSG00000076043,1267.088209336291,-0.48355816218347863,0.072295361789549345,-6.688647102854382,2.2524316094228487e-11,3.780517587927262e-10,REXO2
ENSG00000076053,2207.1060518602226,-0.31890636137404255,0.08571747407922946,-3.720435824780306,1.9887927570499172e-4,0.001102968748637894,RBM7
ENSG00000076067,409.4888958402667,0.5545454363976372,0.3701013946964079,1.4983608393384404,0.13403952506196926,0.27450421113960316,RBMS2
ENSG00000076108,4776.74909343102,-0.10208686557965957,0.08204305843570005,-1.2443083854518726,0.21338608602924666,0.3842229225204276,BAZ2A
ENSG00000076201,1313.0381638800332,-0.31000084882801626,0.19434357208350891,-1.5951175822517543,0.11068594442215429,0.23783011097486645,PTPN23
ENSG00000076242,2168.0483998352092,-0.14132747283938035,0.0886590166510557,-1.5940563991998382,0.11092340331736589,0.23824561678239603,MLH1
ENSG00000076248,2826.0959137671744,-0.7454811476060381,0.04871735852202895,-15.302166829692695,7.395289956396561e-53,1.2393130099021773e-50,UNG
ENSG00000076258,6.1876636743146936,0.3519646094473207,0.8963594594191753,0.39266011614959406,0.6945705320731492,0.8208629872270577,FMO4
ENSG00000076321,671.2321254723398,0.19267183759045786,0.09743202424935472,1.977500098913668,0.047985129344140516,0.12368457447974598,KLHL20
ENSG00000076351,1358.743932507586,0.4455350245432772,0.08829701972584308,5.045867073731781,4.514692162368028e-7,4.139042203819849e-6,SLC46A1
ENSG00000076356,422.37504861604435,-0.18561157339179282,0.3196330943958731,-0.5807019881424059,0.5614413215497251,0.7255491721385889,PLXNA2
ENSG00000076382,3139.3640388015388,-0.15297905707789095,0.06193222313708404,-2.4701044033132646,0.013507362414318347,0.04366713932596591,SPAG5
ENSG00000076513,1918.700957799485,0.31251843866795376,0.07797427779933247,4.0079683645448165,6.124332149524762e-5,0.00038242580129528103,ANKRD13A
ENSG00000076554,2277.7330951834465,-0.6709797321315732,0.09608832319822778,-6.982947665215876,2.8905011140263713e-12,5.2954960239849235e-11,TPD52
ENSG00000076555,587.0681028449087,0.43211242922938586,0.19334432450125782,2.2349372309947206,0.025421469875925976,0.07393533375188588,ACACB
ENSG00000076604,1712.1399888561132,-0.3534025844690421,0.08911101900068155,-3.9658685135935787,7.312917006498436e-5,4.495042361287552e-4,TRAF4
ENSG00000076641,81.94797004993534,0.44642684083703454,0.4293036707423305,1.0398859158718479,0.298392906608814,0.48456652532053757,PAG1
ENSG00000076650,425.5049027270406,-0.03100996342030043,0.11509136382599276,-0.26943779610766067,0.7875928041006568,0.8796081022253778,GPATCH1
ENSG00000076662,230.54610803826898,-0.4292992078879572,0.17287916667376066,-2.4832327465928006,0.013019598902632623,0.042369063537123594,ICAM3
ENSG00000076685,2953.9292732710956,0.11026295097201068,0.0729981190402122,1.5104903033360428,0.13091836179145327,0.2697615476401787,NT5C2
ENSG00000076706,680.563924776846,0.39177446238445807,0.13691666001604086,2.8614082635273066,0.0042176354251010125,0.016319463508114137,MCAM
ENSG00000076716,4.732867118699395,0.7152325095529434,0.8221846036300111,0.869917177231408,0.3843456675585991,0.5736130232158644,GPC4
ENSG00000076770,26946.79406360542,0.023080911241560656,0.05555566668613693,0.4154555712913467,0.6778084328256516,0.8099893240634872,MBNL3
ENSG00000076826,840.139132569845,0.08624070758937571,0.16514829376096524,0.5222016263407484,0.6015299537893325,0.7571397112674113,CAMSAP3
ENSG00000076864,1110.9369338166987,-0.27375740804093207,0.09945379332139467,-2.7526090146834137,0.0059122458647030045,0.021743948809654568,RAP1GAP
ENSG00000076924,813.8096220472453,0.22670482714736845,0.09813829607732542,2.31005464949934,0.020885128747298778,0.06274245598375555,XAB2
ENSG00000076928,1255.5823858925992,-0.24001105010932333,0.11224262706505388,-2.1383235263213956,0.032490494408291506,0.09014110730472867,ARHGEF1
ENSG00000076944,1032.0165751184163,0.5277655399452132,0.11467017871850994,4.602465487044905,4.175187662802524e-6,3.2702611193646725e-5,STXBP2
ENSG00000076984,886.5411655125259,-0.18118225520145684,0.07992218726791762,-2.266983191965106,0.023391252511028256,0.06887388951013468,MAP2K7
ENSG00000077044,1972.3168785754233,-0.10194069975415937,0.15728355601451818,-0.6481332336150236,0.5168987806700048,0.6906165025847143,DGKD
ENSG00000077092,4.174641721330877,0.14120705891919294,0.8963062074719457,0.15754332363430912,0.874816666845528,0.9324622291993679,RARB
ENSG00000077097,7233.746877637636,-0.059209409165730795,0.0992338347176007,-0.596665535844994,0.5507307068518417,0.7170742768839262,TOP2B
ENSG00000077147,13996.709392797586,-0.05695102264130923,0.1073736767337513,-0.5304002281911945,0.5958344678359412,0.7524327621304308,TM9SF3
ENSG00000077150,713.6550528501897,-0.5481523969783619,0.09261411374858317,-5.918670219815689,3.2455499105188917e-9,4.034634730626648e-8,NFKB2
ENSG00000077152,1221.952518560123,-0.3824118528073172,0.06278644057243041,-6.0906757784137655,1.1243505426288886e-9,1.4784799288656518e-8,UBE2T
ENSG00000077157,734.3484464132847,-0.3579442744492286,0.2603476927043524,-1.3748701620171673,0.1691717012556197,0.3247051263201622,PPP1R12B
ENSG00000077232,9162.149468202408,-1.3692339379000726,0.08589183332861075,-15.94137515567476,3.270762137371424e-57,6.313154989794236e-55,DNAJC10
ENSG00000077235,4597.774082952446,-0.128966978845079,0.09902205601375423,-1.3024065954272388,0.19277742915150473,0.35715049962172796,GTF3C1
ENSG00000077238,1616.3695866520993,-0.6029178402831314,0.13621068484002952,-4.426362300367396,9.58355108922448e-6,7.042053278275146e-5,IL4R
ENSG00000077254,2467.4437044080296,0.04645956518549258,0.08710992483411899,0.5333441083087173,0.5937953997847693,0.7507083487404789,USP33
ENSG00000077264,13.099691540348253,2.595124307294009,0.6007708631585618,4.319657404239121,1.5627161313834403e-5,1.100775409848394e-4,PAK3
ENSG00000077312,2285.7076403421,-0.24656135542887797,0.08163515925873124,-3.0202838785116612,0.0025253786643298095,0.01045454537829985,SNRPA
ENSG00000077348,365.28320048124976,-0.4697953042384239,0.13306525183607718,-3.530563372150408,4.1467566426795844e-4,0.0021354288245212685,EXOSC5
ENSG00000077380,4993.618804251339,0.05744654519986622,0.050559359024760275,1.1362198079238526,0.2558645825809037,0.43670302749360307,DYNC1I2
ENSG00000077454,370.7262212297974,0.021624763878080613,0.12999755212397857,0.16634746981587079,0.8678835108918025,0.9282098519991584,LRCH4
ENSG00000077458,1032.9855761098663,-0.30645667526806236,0.11825197024133588,-2.591556611214399,0.009554282068466124,0.032644929627959646,FAM76B
ENSG00000077463,179.5074973323032,-0.14040696270496142,0.19245480168508286,-0.729558116895996,0.465660331339134,0.6476396352747922,SIRT6
ENSG00000077514,893.4618312311568,-0.11189212051915377,0.09457228245158848,-1.1831386281327334,0.236754210958518,0.41328751069938974,POLD3
ENSG00000077522,4.959943364072562,1.869576998872891,1.040498376391336,1.7968091457835536,0.07236592393535254,0.1711979146021505,ACTN2
ENSG00000077549,4824.281489036968,-0.1153087506504979,0.058661583326119926,-1.965660388153127,0.049337853404744524,0.12640266827491906,CAPZB
ENSG00000077585,55.58439296189153,0.09196450268145695,0.3539346465261618,0.25983469994836805,0.7949912832976176,0.8838695339215334,GPR137B
ENSG00000077616,575.3437241567107,0.5103119453278243,0.10697224953256848,4.770507749044355,1.8376211588206928e-6,1.5270026062646254e-5,NAALAD2
ENSG00000077684,1650.8693671681415,-0.8724984770543849,0.053482217836100215,-16.313805080563675,7.873177091767095e-60,1.7367585956104188e-57,JADE1
ENSG00000077713,683.7589765504154,0.023462031396919783,0.08111064211888001,0.2892595938586283,0.772382730640943,0.8699718580209402,SLC25A43
ENSG00000077721,1666.5449031375504,-0.03051555776281977,0.06379993973381955,-0.47830073022222397,0.6324361767171307,0.7786766868818163,UBE2A
ENSG00000077782,2956.1977448920998,0.023595214628701636,0.10314039013214993,0.22876794045930957,0.8190492858355299,0.8991573969730087,FGFR1
ENSG00000077800,6.3805016200262346,1.4588630895470807,0.887811417035046,1.6432128057320226,0.10033891128237327,0.22055176249134165,FKBP6
ENSG00000077935,9.63094977927735,0.6737882389604026,0.4855579870078897,1.387657616575164,0.16524132781393694,0.3195158340502405,SMC1B
